"PUBID","KEY!SEX","KEY!BDATE_M","KEY!BDATE_Y","KEY!ETHNICITY","KEY!RACE","CV_INCOME_GROSS_YR","CV_HH_NET_WORTH_P","CV_YTH_REL_HH_CURRENT","CV_SAMPLE_TYPE","CV_HGC_BIO_DAD","CV_HGC_BIO_MOM","CV_HGC_RES_DAD","CV_HGC_RES_MOM","KEY!RACE_ETHNICITY","CVC_HGC_EVER","CVC_HIGHEST_DEGREE_EVER","CVC_HS_DIPLOMA","CVC_BA_DEGREE","CVC_RND"
6917,2,8,1980,0,2,15000,8000,4,0,-3,6,-4,6,1,13,2,234,-4,17
6918,1,10,1981,0,2,29300,2500,4,0,12,15,-4,15,1,10,1,-4,-4,17
6919,2,1,1981,0,2,29300,2500,9,0,-4,-4,-4,-4,1,12,2,270,-4,16
6920,2,9,1982,0,2,29300,2500,4,0,12,15,-4,15,1,14,2,243,-4,17
6921,2,7,1980,0,2,8889,7500,4,0,-4,11,-4,11,1,17,2,234,-4,15
6922,1,4,1982,0,2,8889,7500,9,0,-4,-3,-4,-4,1,9,1,-4,-4,14
6923,2,2,1982,0,2,-3,-3,4,0,14,14,-4,14,1,16,4,246,413,17
6924,2,1,1983,0,2,21000,-250,4,0,12,14,-4,14,1,13,1,-4,-4,17
6925,2,5,1982,1,5,-3,-3,4,0,-3,-3,-4,-3,2,8,0,-4,-4,17
6926,1,3,1984,1,5,-3,-3,4,0,-3,-3,-4,-3,2,10,0,-4,-4,17
6927,1,2,1983,1,1,12,1750,1,0,-3,12,-3,12,2,12,2,270,-4,17
6928,1,12,1981,0,2,23900,7800,4,0,9,12,-4,12,1,12,2,246,-4,17
6929,1,10,1984,0,2,23900,7800,4,0,-3,12,-4,12,1,10,0,-4,-4,17
6930,2,7,1982,1,2,-3,-3,1,0,8,6,8,6,2,13,2,246,-4,17
6931,2,12,1984,1,2,-3,-3,1,0,8,6,8,6,2,16,4,282,319,16
6932,1,10,1982,1,5,66630,-9200,4,0,9,14,-4,14,2,8,1,-4,-4,17
6933,2,10,1981,1,5,17500,75400,1,0,6,13,6,13,2,10,0,-4,-4,15
6934,1,3,1981,1,5,71633,66050,1,0,-3,6,-3,6,2,11,0,-4,-4,6
6935,2,8,1984,1,5,71633,66050,1,0,-3,6,-3,6,2,13,2,294,-4,12
6936,2,12,1983,1,1,-3,23000,1,0,10,2,10,2,2,12,2,-3,-4,16
6937,2,11,1983,1,5,57000,4500,1,0,6,3,6,3,2,10,0,-4,-4,4
6938,2,5,1984,1,5,-3,202050,1,0,10,6,10,6,2,12,2,270,-4,17
6939,1,4,1981,1,1,-3,19500,5,0,12,12,12,-4,2,12,2,234,-4,17
6940,1,11,1983,1,1,-3,19500,5,0,12,9,12,-4,2,14,2,265,-4,17
6941,1,6,1984,1,1,30490,22850,1,0,8,12,8,12,2,12,2,270,-4,17
6942,1,11,1980,1,5,-3,65500,1,0,12,16,12,16,2,16,4,221,348,17
6943,1,11,1981,1,5,-3,65500,9,0,-4,-3,-4,-4,2,13,2,234,-4,17
6944,2,3,1982,1,5,-3,65500,1,0,12,16,12,16,2,20,5,233,294,17
6945,2,2,1983,1,5,63839,135000,4,0,10,9,-4,9,2,14,3,270,-4,17
6946,2,7,1981,0,2,-4,-4,4,0,10,12,-4,12,1,10,1,-4,-4,17
6947,2,8,1982,0,2,-4,-4,1,0,12,12,12,12,1,16,2,246,-4,13
6948,2,7,1982,0,2,-4,-4,1,0,15,16,15,16,1,20,3,246,-4,17
6949,2,8,1980,0,2,-4,-4,1,0,15,16,15,16,1,15,2,233,-4,17
6950,1,7,1980,0,2,-3,92000,4,0,12,20,-4,20,1,14,3,222,-4,17
6951,2,8,1980,0,2,-4,-4,4,0,-4,14,-4,14,1,18,5,222,-3,17
6952,2,12,1983,0,2,-4,-4,4,0,-4,14,-4,14,1,95,5,270,-3,17
6953,2,4,1984,0,2,6000,7500,4,0,12,11,-4,11,1,16,4,258,342,17
6954,1,11,1982,0,2,83000,86301,1,0,12,14,12,14,1,14,2,246,-4,17
6956,2,12,1983,0,2,71300,27500,2,0,-3,18,18,18,1,20,7,258,305,17
6957,1,10,1981,0,2,18000,45200,4,0,-3,11,-4,11,1,12,2,246,-4,15
6958,1,1,1983,0,2,10400,1750,4,0,16,11,-4,11,1,10,1,-4,-4,17
6959,1,9,1982,0,2,10400,1750,4,0,12,11,-4,11,1,14,2,241,-4,17
6960,1,8,1981,0,2,18000,500,2,0,12,11,12,11,1,16,4,-4,360,16
6961,1,12,1984,0,2,4000,1750,4,0,13,14,-4,14,1,-3,2,282,-4,17
6962,2,3,1981,0,2,37000,8400,4,0,-3,12,-4,12,1,11,0,-4,-4,2
6963,1,4,1981,0,2,-4,-4,1,0,12,14,12,14,1,15,2,234,-4,17
6964,2,1,1984,0,2,16700,31000,1,0,14,12,14,12,1,17,4,270,337,17
6965,2,7,1984,0,2,77300,1500,2,0,12,12,12,12,1,12,2,270,-4,17
6966,1,11,1984,0,2,-3,17450,4,0,12,16,-4,16,1,15,2,271,-4,17
6967,2,4,1983,0,2,32800,-950,8,0,-3,11,-4,-4,1,15,2,258,-4,17
6968,1,6,1981,0,2,-4,-4,4,0,-4,15,-4,15,1,14,2,234,-4,16
6969,1,7,1981,0,2,16250,2000,4,0,14,10,-4,10,1,12,2,246,-4,17
6970,1,6,1983,0,2,16250,2000,4,0,14,10,-4,10,1,11,0,-4,-4,15
6971,2,1,1982,1,5,20320,3750,4,0,11,11,-4,11,2,8,0,-4,-4,17
6972,2,10,1984,1,2,0,7500,1,0,-3,10,-3,10,2,16,4,270,317,10
6973,1,1,1981,0,2,0,17500,2,0,-3,14,14,14,1,13,2,234,-4,16
6974,1,5,1984,0,2,0,17500,4,0,16,12,-4,12,1,15,2,282,-4,17
6975,1,6,1984,0,2,0,17500,4,0,12,12,-4,12,1,15,2,270,-4,17
6976,2,5,1980,1,5,-4,-4,4,0,-3,8,-4,8,2,9,0,-4,-4,17
6977,1,7,1982,1,5,-4,-4,4,0,-3,8,-4,8,2,13,1,-4,-4,17
6978,2,6,1984,1,5,-4,-4,4,0,-3,8,-4,8,2,13,1,-4,-4,17
6979,1,6,1981,0,2,-3,7500,4,0,11,11,-4,11,1,10,0,-4,-4,17
6980,2,6,1984,1,5,-3,17500,1,0,7,8,7,8,2,9,1,-4,-4,17
6981,2,10,1983,1,5,25400,-7000,4,0,9,15,-4,15,2,12,2,258,-4,17
6982,1,7,1984,1,5,-3,7500,4,0,6,6,-4,6,2,13,2,257,-4,17
6983,1,8,1980,1,5,0,7500,4,0,16,9,-4,9,2,10,0,-4,-4,17
6984,1,3,1981,1,5,0,7500,9,0,12,12,-4,-4,2,12,1,-4,-4,17
6985,2,6,1983,1,5,0,7500,4,0,16,9,-4,9,2,12,2,270,-4,17
6986,2,10,1984,1,5,38000,7500,4,0,8,14,-4,14,2,16,4,285,402,17
6987,2,9,1980,0,2,5616,3750,4,0,-3,11,-4,11,1,12,2,234,-4,17
6988,1,12,1981,1,5,21000,25500,1,0,14,14,14,14,2,16,4,236,287,17
6989,2,3,1981,0,2,-3,7500,4,0,-4,12,-4,12,1,9,1,-4,-4,17
6990,1,4,1982,0,2,-3,7500,4,0,-4,12,-4,12,1,8,1,-4,-4,17
6991,2,8,1984,0,2,-3,7500,4,0,-4,12,-4,12,1,8,1,-4,-4,17
6992,1,7,1982,0,2,-3,7500,4,0,16,13,-4,13,1,10,1,-4,-4,10
6993,1,7,1980,1,5,-3,7500,4,0,-3,-3,-4,-3,2,10,1,-4,-4,15
6994,1,5,1983,1,5,-3,7500,4,0,-4,9,-4,9,2,8,1,-4,-4,17
6995,1,7,1983,1,5,2500,3750,2,0,-3,10,-3,10,2,8,0,-4,-4,17
6996,2,4,1982,1,5,48000,4050,2,0,-3,11,-3,11,2,12,2,258,-4,16
6997,1,6,1982,1,5,-4,-4,3,0,-3,-4,-3,11,2,18,1,-4,-4,17
6998,2,10,1983,1,5,48000,4050,2,0,-3,11,-3,11,2,18,5,258,-3,17
6999,1,2,1982,1,5,-4,-4,4,0,11,9,-4,9,2,9,0,-4,-4,1
7000,2,8,1984,1,2,8868,3250,4,0,14,10,-4,10,2,8,0,-4,-4,2
7001,1,8,1981,1,5,2716,1750,8,0,12,-3,-4,-4,2,10,1,-4,-4,17
7002,1,11,1984,0,2,75000,-3,1,0,16,17,16,17,1,11,1,-4,-4,17
7003,2,1,1984,0,2,0,37500,1,0,11,12,11,12,1,18,3,270,-4,17
7004,2,4,1982,0,2,-4,-4,1,0,12,12,12,12,1,14,3,-4,-4,17
7005,1,6,1983,0,2,-3,17500,1,0,12,16,12,16,1,14,2,260,-4,17
7006,2,12,1980,0,2,29000,17500,4,0,12,12,-4,12,1,10,1,-4,-4,17
7007,2,12,1983,0,2,29000,17500,4,0,12,12,-4,12,1,14,3,-4,-4,17
7008,1,9,1982,1,5,2500,3750,4,0,-4,4,-4,4,2,-3,2,270,-4,17
7009,1,4,1983,1,5,1200,7500,4,0,12,9,-4,9,2,9,1,-4,-4,16
7010,2,11,1980,1,5,-3,7500,4,0,12,14,-4,14,2,14,2,222,-4,17
7011,2,9,1983,1,5,12688,3750,4,0,12,12,-4,12,2,15,2,253,-4,17
7012,2,10,1981,1,5,30000,17500,1,0,13,14,13,14,2,19,5,246,-3,17
7013,2,3,1982,0,2,-4,-4,4,0,-3,12,-4,12,1,16,4,246,-3,17
7014,2,10,1980,0,2,-4,-4,4,0,-3,12,-4,12,1,12,2,236,-4,17
7015,1,5,1983,0,2,-4,-4,4,0,12,7,-4,7,1,9,0,-4,-4,17
7016,1,5,1981,1,5,-3,17500,4,0,7,12,-4,12,2,10,1,-4,-4,17
7017,2,2,1981,0,2,60000,32500,1,0,12,13,12,13,1,16,4,234,401,17
7018,2,1,1981,1,1,-3,-3,8,0,-4,-4,-4,-4,2,12,2,246,-4,17
7019,1,8,1982,1,2,21170,-3,1,0,12,12,12,12,2,11,2,291,-4,17
7020,1,4,1980,0,2,38000,-3,4,0,-4,12,-4,12,1,12,2,258,-4,17
7021,2,12,1980,0,2,-3,-3,4,0,-4,14,-4,14,1,16,4,222,377,17
7022,1,2,1982,0,2,-3,7500,4,0,-4,-3,-4,-3,1,12,2,246,-4,17
7023,1,11,1981,1,5,5500,500,8,0,-4,-4,-4,-4,2,10,0,-4,-4,3
7024,2,2,1981,0,2,3750,1750,4,0,-4,12,-4,12,1,9,0,-4,-4,17
7025,1,8,1982,0,2,3750,1750,4,0,-4,12,-4,12,1,8,1,-4,-4,17
7026,2,9,1982,0,2,18000,7500,1,0,-3,14,-3,14,1,18,5,241,281,17
7027,1,1,1981,1,5,8152,49501,4,0,10,12,-4,12,2,9,1,-4,-4,17
7028,1,9,1981,1,5,-3,3750,4,0,14,9,-4,9,2,10,1,-4,-4,17
7029,1,9,1980,0,2,-3,37500,4,0,-3,12,-4,12,1,10,0,-4,-4,2
7030,1,9,1981,0,2,-3,37500,4,0,-3,12,-4,12,1,14,3,248,-4,17
7031,1,8,1983,0,2,-3,37500,4,0,-3,12,-4,12,1,11,1,-4,-4,17
7032,2,6,1981,1,5,-3,-3,1,0,-3,-3,-3,-3,2,16,4,234,281,17
7033,1,10,1984,1,5,10500,17500,4,0,12,10,-4,10,2,11,1,-4,-4,15
7034,2,1,1981,0,2,-4,-4,4,0,-4,12,-4,12,1,14,3,-4,-4,16
7035,2,6,1982,0,2,-3,-3,4,0,-4,12,-4,12,1,16,2,270,-4,17
7036,2,1,1984,0,2,30000,3750,1,0,12,12,12,12,1,14,2,270,-4,17
7037,2,2,1980,0,2,31500,11250,1,0,12,12,12,12,1,20,5,222,-3,17
7038,2,4,1983,0,2,31500,11250,1,0,12,12,12,12,1,20,5,258,305,17
7039,1,7,1983,0,2,4788,4500,4,0,-4,12,-4,12,1,10,1,-4,-4,17
7040,1,9,1984,0,2,-3,50001,1,0,-3,-3,-3,-3,1,11,0,-4,-4,17
7041,2,7,1982,0,-1,-4,-4,4,0,-4,13,-4,13,3,14,3,246,-4,17
7042,2,1,1981,0,2,-4,-4,4,0,-4,15,-4,15,1,15,2,234,-4,17
7043,1,2,1983,0,2,33500,3750,2,0,-4,12,-3,12,1,12,2,-3,-4,13
7044,1,9,1982,0,2,32,-3,4,0,-4,15,-4,15,1,14,2,246,-4,17
7045,1,1,1982,0,2,-4,-4,10,0,-3,-3,-3,-3,1,13,2,246,-4,17
7046,1,8,1982,0,2,-4,-4,2,0,-3,16,12,16,1,15,2,246,-4,17
7047,1,6,1982,0,2,-4,-4,3,0,12,12,12,16,1,10,1,-4,-4,17
7048,2,6,1980,0,2,-4,-4,2,0,-3,12,12,12,1,16,4,222,430,17
7049,1,6,1981,0,2,-4,-4,2,0,-3,12,12,12,1,10,1,-4,-4,15
7050,2,3,1980,0,2,-3,-3,1,0,-3,-3,-3,-3,1,18,5,222,284,16
7051,1,4,1980,0,2,-3,-3,1,0,16,16,16,16,1,15,3,222,-4,13
7052,1,1,1982,0,2,-3,-3,1,0,16,16,16,16,1,20,4,246,340,17
7053,2,12,1981,0,2,-4,-4,1,0,12,12,12,12,1,18,5,234,281,16
7054,2,6,1980,0,2,-4,-4,4,0,-4,14,-4,14,1,16,4,222,269,11
7055,1,10,1981,1,2,35000,3750,1,0,-3,9,-3,9,2,14,2,234,-4,17
7056,1,8,1983,1,2,35000,3750,1,0,-3,9,-3,9,2,16,4,270,348,17
7057,2,1,1980,0,2,-3,-3,9,0,-3,-3,-4,-4,1,16,4,217,380,17
7058,2,1,1981,1,1,14500,28750,2,0,-4,13,12,13,2,13,2,234,-4,16
7059,2,8,1983,0,2,-3,-3,4,0,-3,12,-4,12,1,15,2,258,-4,17
7060,2,5,1983,1,1,-3,-3,1,0,8,12,8,12,2,19,5,258,305,15
7061,1,9,1980,1,1,63750,-3,1,0,14,14,14,14,2,13,2,222,-4,17
7062,1,4,1981,0,2,-3,-3,1,0,14,16,14,16,1,11,0,-4,-4,2
7063,2,12,1983,0,2,-3,-3,1,0,14,16,14,16,1,15,2,258,-4,8
7064,2,4,1981,1,1,38500,7250,1,0,8,12,8,12,2,16,4,-4,425,17
7065,1,9,1982,0,2,-3,-4,2,0,-4,12,12,12,1,8,0,-4,-4,17
7066,2,12,1980,0,2,-3,-3,4,0,-4,12,-4,12,1,12,2,224,-4,17
7067,1,5,1981,0,2,-3,-3,1,0,12,14,12,14,1,8,0,-4,-4,17
7068,1,5,1981,0,2,-3,-3,1,0,12,14,12,14,1,8,0,-4,-4,17
7069,2,7,1981,1,5,-3,-3,1,0,16,12,16,12,2,18,4,234,278,17
7070,2,6,1983,0,2,29000,3750,4,0,16,12,-4,12,1,15,3,-4,-4,17
7071,1,11,1981,0,2,-3,-3,4,0,-4,12,-4,12,1,-3,1,-4,-4,17
7072,2,1,1982,1,5,10700,3750,8,0,-3,10,-4,-4,2,12,2,246,-4,17
7073,2,3,1982,1,2,-3,500,4,0,10,9,-4,9,2,16,4,246,348,17
7074,1,12,1984,1,5,10700,3750,8,0,-3,10,-4,-4,2,10,1,-4,-4,15
7075,2,1,1983,1,5,5000,3750,4,0,-4,-3,-4,-3,2,11,1,-4,-4,16
7076,1,2,1980,1,5,-3,-3,9,0,-3,-3,-4,-4,2,18,5,246,404,17
7077,1,10,1980,1,5,-3,-3,4,0,12,10,-4,10,2,12,2,276,-4,17
7078,1,12,1983,1,2,-3,8000,6,0,-4,-4,-4,12,2,11,0,-4,-4,17
7079,2,4,1980,1,5,1200,1750,4,0,10,11,-4,11,2,14,3,246,-4,16
7080,1,2,1981,1,5,-3,3750,1,0,10,8,10,8,2,16,4,234,306,17
7081,2,2,1981,1,5,-3,3750,1,0,10,8,10,8,2,17,4,234,305,17
7082,2,10,1980,1,5,-3,-3,1,0,12,10,12,10,2,20,5,222,281,17
7083,2,11,1982,1,5,-3,-3,1,0,12,10,12,10,2,17,4,246,305,17
7084,2,7,1981,1,5,-3,500,4,0,-4,12,-4,12,2,12,2,248,-4,15
7085,1,9,1981,1,5,-4,-4,1,0,12,12,12,12,2,9,1,-4,-4,17
7086,2,1,1980,1,5,-4,-4,1,0,9,9,9,9,2,16,4,222,281,13
7087,1,7,1981,1,5,24098,3750,4,0,10,11,-3,11,2,10,0,-4,-4,17
7088,2,6,1982,1,5,12000,3250,4,0,-3,8,-4,8,2,12,2,246,-4,14
7089,2,4,1981,0,2,-3,12700,4,0,10,10,-4,10,1,14,3,246,-4,17
7090,2,7,1982,0,2,-3,12700,4,0,10,10,-4,10,1,13,2,246,-4,17
7091,2,1,1984,0,2,-3,1750,4,0,-3,10,-4,10,1,10,1,-4,-4,17
7092,1,3,1984,0,2,-3,-3,4,0,-4,-3,-4,-3,1,12,2,270,-4,17
7093,1,11,1984,0,2,124251,-3,2,0,12,15,14,15,1,13,2,270,-4,17
7094,2,1,1980,0,2,-3,-3,3,0,12,-4,12,12,1,10,1,-4,-4,17
7095,1,1,1984,0,2,67500,-3,1,0,14,12,14,12,1,16,4,270,330,17
7096,2,8,1983,0,2,-3,86700,1,0,16,17,16,17,1,18,5,258,325,17
7097,1,7,1983,0,2,-3,-3,1,0,12,16,12,16,1,13,2,258,-4,17
7098,2,11,1981,0,2,90200,46450,1,0,16,16,16,16,1,16,3,234,-4,17
7099,2,3,1982,0,2,-4,-4,1,0,15,16,15,16,1,16,3,253,-4,17
7100,1,11,1984,0,2,2520,5000,4,0,-3,13,-4,13,1,13,2,270,-4,17
7101,1,2,1982,0,2,28700,179250,4,0,12,14,-4,14,1,14,2,254,-4,17
7102,1,6,1983,1,3,750,7500,2,0,12,-3,-3,-3,2,17,4,-4,357,17
7103,1,4,1982,1,5,27,13007,4,0,-3,12,-4,12,2,14,1,-4,-4,17
7104,1,4,1980,0,2,25700,500,2,0,-4,-3,-3,-3,1,14,3,-4,-4,17
7105,2,10,1984,0,2,25700,500,2,0,-4,-3,-3,-3,1,16,3,270,-4,17
7106,2,6,1980,0,2,-3,1750,4,0,12,11,-4,11,1,9,1,-4,-4,17
7107,2,4,1982,0,2,-3,1750,4,0,12,11,-4,11,1,10,1,-4,-4,17
7108,1,5,1983,0,2,-3,-3,4,0,-4,17,-4,17,1,15,2,258,-4,17
7109,1,7,1980,0,2,-3,-3,4,0,-4,12,-4,12,1,10,1,-4,-4,17
7110,2,7,1982,0,2,-3,-3,8,0,-4,-4,-4,-4,1,11,2,258,-4,17
7111,2,7,1981,0,2,-4,-4,4,0,-3,12,-4,12,1,15,2,246,-4,17
7112,2,7,1984,0,2,-4,-4,4,0,-3,12,-4,12,1,12,2,282,-4,16
7113,1,5,1984,0,2,-3,-3,4,0,-4,-3,-4,-3,1,12,2,281,-4,17
7114,1,12,1982,0,2,6250,3150,4,0,12,12,-4,12,1,12,2,270,-4,17
7115,1,1,1983,0,2,-3,-3,4,0,-4,11,-4,11,1,12,2,246,-4,17
7116,1,9,1984,0,2,13632,500,2,0,12,11,12,11,1,10,0,-4,-4,6
7117,2,2,1984,0,2,46000,38750,2,0,-3,16,12,16,1,14,2,270,-4,17
7118,2,12,1983,0,2,-4,-4,4,0,12,16,-4,16,1,14,2,258,-4,17
7119,1,4,1982,0,2,750,500,4,0,-4,-3,-4,-3,1,13,1,-4,-4,15
7120,2,1,1983,0,2,-3,-3,4,0,-3,14,-4,14,1,14,2,246,-4,17
7121,2,7,1980,0,2,-4,-4,4,0,-4,-3,-4,-3,1,12,2,234,-4,17
7122,2,11,1983,0,2,-4,-4,4,0,-4,-3,-4,-3,1,12,2,270,-4,15
7123,2,10,1984,1,1,2978,500,4,0,9,15,-4,15,2,14,3,282,-4,17
7124,2,6,1981,0,2,50000,292500,8,0,14,12,-4,-4,1,15,2,234,-4,17
7125,2,12,1981,0,2,5000,1487,4,0,9,9,-4,9,1,14,2,246,-4,17
7126,1,3,1983,0,2,5000,1487,4,0,9,9,-4,9,1,10,0,-4,-4,12
7127,1,10,1982,0,2,-3,105750,2,0,-3,11,-4,11,1,8,0,-4,-4,1
7128,1,10,1984,0,2,-3,105750,2,0,-3,11,-4,11,1,10,0,-4,-4,5
7129,1,10,1984,1,1,4400,19550,1,0,7,8,7,8,2,12,2,282,-4,17
7130,1,1,1980,1,1,30000,28250,1,0,15,15,15,15,2,14,3,221,-4,17
7131,1,7,1980,1,1,3232,300,4,0,-4,-3,-4,-3,2,10,1,-4,-4,17
7132,2,11,1981,1,1,26700,62750,1,0,16,12,16,12,2,16,4,245,317,17
7133,2,4,1982,1,1,-4,-4,4,0,-4,-3,-4,-3,2,11,0,-4,-4,17
7134,1,10,1981,1,1,34000,55800,1,0,12,12,12,12,2,14,3,245,-4,17
7135,1,11,1982,1,1,40300,33020,1,0,8,12,8,12,2,14,2,257,-4,17
7136,2,1,1980,1,1,18500,32750,1,0,11,8,11,8,2,11,1,-4,-4,17
7137,2,3,1983,1,1,18500,32750,1,0,11,8,11,8,2,8,0,-4,-4,17
7138,1,2,1980,1,1,14416,16096,1,0,7,7,7,7,2,10,1,-4,-4,16
7139,2,4,1981,1,1,14416,16096,1,0,7,7,7,7,2,10,1,-4,-4,17
7140,2,10,1983,1,1,14416,16096,1,0,7,7,7,7,2,11,1,-4,-4,17
7141,1,3,1980,1,1,2928,1750,1,0,-3,6,-3,6,2,11,1,-4,-4,17
7142,2,1,1984,1,1,2928,1750,1,0,-3,6,-3,6,2,13,2,282,-4,17
7143,1,12,1983,1,1,31456,66250,1,0,9,14,9,14,2,17,4,270,336,17
7144,2,12,1983,1,1,31456,66250,1,0,9,14,9,14,2,16,3,270,-4,16
7145,2,5,1982,1,1,25000,11250,1,0,-3,-3,-3,-3,2,12,2,246,-4,17
7146,1,10,1983,1,1,25000,11250,1,0,-3,-3,-3,-3,2,13,2,269,-4,17
7147,2,10,1980,1,1,-3,500,1,0,-3,-3,-3,-3,2,12,2,233,-4,17
7148,2,2,1983,1,1,41650,-3,1,0,-3,-3,-3,-3,2,19,5,258,329,17
7149,1,12,1980,1,1,15000,33250,4,0,-4,12,-4,12,2,9,1,-4,-4,17
7150,1,8,1982,1,1,15000,33250,4,0,-4,12,-4,12,2,8,0,-4,-4,17
7151,2,1,1983,1,1,25000,47500,1,0,14,10,14,10,2,14,2,269,-4,14
7152,2,1,1980,1,1,14000,3750,4,0,13,12,-4,12,2,15,2,233,-4,17
7153,1,9,1981,1,1,10000,1750,5,0,12,12,12,-4,2,16,3,-4,-4,17
7154,2,9,1981,1,1,10000,1750,5,0,12,-3,12,-4,2,8,0,-4,-4,17
7155,1,8,1980,1,1,11800,2250,4,0,10,12,-4,12,2,15,2,221,-4,17
7156,1,11,1981,0,2,30000,78500,6,0,-4,16,-4,14,1,11,1,-4,-4,17
7157,1,7,1984,0,2,30000,78500,4,0,18,14,-4,14,1,10,1,-4,-4,17
7158,2,9,1981,1,1,27829,66600,4,0,-4,12,-4,12,2,20,4,233,332,17
7159,1,7,1983,1,1,3120,-900,4,0,-3,12,-4,12,2,10,1,-4,-4,9
7160,1,9,1981,1,1,-4,-4,4,0,-3,9,-4,9,2,12,2,245,-4,17
7161,2,4,1981,1,5,64339,62900,8,0,-4,12,-4,-4,2,15,2,233,-4,17
7162,2,1,1981,1,5,132000,572900,1,0,12,14,12,14,2,13,2,233,-4,17
7163,1,3,1983,1,5,132000,572900,1,0,12,14,12,14,2,18,2,257,-4,17
7164,2,9,1982,1,5,59000,-3,1,0,12,18,12,18,2,14,2,258,-4,17
7165,1,3,1982,1,5,100940,375600,1,0,12,12,12,12,2,10,1,-4,-4,17
7166,2,10,1984,1,5,81500,88700,1,0,18,20,18,20,2,18,5,281,336,17
7167,1,2,1980,1,5,58000,152500,1,0,9,12,9,12,2,9,1,-4,-4,17
7168,1,4,1980,1,5,-3,42350,1,0,11,12,11,12,2,12,2,221,-4,17
7169,2,5,1983,1,5,-3,42350,1,0,11,12,11,12,2,10,1,-4,-4,17
7170,1,1,1980,1,1,95600,331500,1,0,18,14,18,14,2,16,2,233,-4,17
7171,1,10,1982,1,1,95600,331500,1,0,18,14,18,14,2,16,4,257,329,17
7172,2,11,1983,1,5,25300,125150,1,0,12,12,12,12,2,9,0,-4,-4,17
7173,2,6,1980,1,5,-3,500,1,0,-3,-3,-3,-3,2,14,3,221,-4,17
7174,1,8,1984,1,5,-3,500,1,0,-3,-3,-3,-3,2,16,3,269,-4,17
7175,2,7,1980,0,2,9750,3200,4,0,12,12,-4,12,1,15,2,211,-4,17
7176,2,2,1983,0,2,9750,3200,4,0,12,12,-4,12,1,15,2,257,-4,17
7177,2,10,1982,1,5,18000,6250,4,0,12,12,-4,12,2,16,4,258,329,17
7178,2,2,1984,1,1,0,800,1,0,6,8,6,8,2,12,2,293,-4,17
7179,1,12,1981,1,1,0,24500,1,0,9,6,9,6,2,-3,-3,-3,-4,17
7180,2,3,1980,0,2,60000,-3,1,0,15,15,15,15,1,16,2,221,-4,17
7181,1,6,1982,0,2,60000,-3,1,0,15,15,15,15,1,16,4,245,293,17
7182,2,2,1980,0,2,-3,-3,1,0,15,12,15,12,1,20,5,221,260,17
7183,2,3,1982,0,2,85490,259500,1,0,16,16,16,16,1,17,4,245,300,17
7184,1,4,1984,0,2,-4,-4,6,0,5,-3,17,18,1,12,2,281,-4,17
7185,2,4,1984,1,5,131000,348501,6,0,-4,-4,15,16,2,12,2,281,-4,17
7186,1,6,1981,0,2,120500,-3,4,0,16,16,-4,16,1,18,4,233,308,17
7187,2,10,1980,1,5,108400,144500,5,0,14,16,14,-4,2,18,4,221,353,17
7188,2,6,1980,0,2,80250,245750,2,0,12,12,19,12,1,12,2,221,-4,17
7189,2,8,1982,1,5,13000,2250,4,0,-4,3,-4,3,2,9,0,-4,-4,6
7190,1,11,1980,1,5,-3,75570,1,0,8,11,8,11,2,16,4,221,307,17
7191,1,2,1980,1,5,-3,7500,1,0,6,6,6,6,2,12,2,221,-4,17
7192,2,2,1980,1,5,-3,7500,1,0,6,6,6,6,2,12,2,221,-4,17
7193,1,5,1980,1,5,-3,209250,1,0,19,12,19,12,2,20,2,221,-4,17
7194,2,4,1981,1,5,-3,-3,1,0,10,8,10,8,2,20,5,233,-3,17
7195,1,4,1983,1,5,-3,-3,1,0,10,8,10,8,2,14,2,269,-4,17
7196,1,3,1980,1,5,37250,-5785,4,0,-4,16,-4,16,2,19,4,221,377,17
7197,1,2,1981,1,5,37250,-5785,4,0,-4,16,-4,16,2,16,4,233,420,17
7198,2,8,1982,1,5,37250,-5785,4,0,-4,16,-4,16,2,18,5,245,302,17
7199,2,2,1984,1,5,37250,-5785,4,0,-4,16,-4,16,2,16,2,269,-4,17
7200,2,5,1981,1,5,30000,-3,1,0,12,10,12,10,2,17,4,233,288,17
7201,1,5,1981,1,5,17000,12250,4,0,-3,9,-4,9,2,14,2,233,-4,17
7202,1,10,1983,1,5,17882,22700,1,0,9,8,9,8,2,13,2,269,-4,17
7203,1,12,1984,1,5,17882,22700,1,0,9,8,9,8,2,12,2,305,-4,17
7204,2,5,1980,1,5,-3,33410,4,0,-4,12,-4,12,2,12,2,232,-4,16
7205,1,1,1982,1,5,50015,-3,1,0,14,12,14,12,2,16,4,245,324,17
7206,1,6,1982,1,1,18000,146500,8,0,12,12,-4,-4,2,16,4,245,312,17
7207,1,3,1981,1,1,-4,-4,1,0,6,7,6,7,2,16,4,233,378,17
7208,2,10,1982,1,5,-3,3750,4,0,-4,95,-4,95,2,12,2,257,-4,17
7209,1,9,1984,1,5,-3,3750,1,0,11,11,11,11,2,12,2,281,-4,17
7210,1,2,1982,1,5,-3,-2750,1,0,-3,-3,-3,-3,2,20,4,245,317,17
7211,2,8,1981,1,5,-4,-4,1,0,14,14,14,14,2,16,4,233,407,17
7212,1,4,1983,1,5,-4,-4,1,0,14,14,14,14,2,12,2,269,-4,17
